ID,Mechanics
279348,"Hand Management, Player Elimination, Take That, Team-Based Game"
741,"Dice Rolling, Hexagon Grid"
248641,Dice Rolling
130499,"Area Majority / Influence, Auction/Bidding, Memory, Pattern Recognition, Set Collection"
5294,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Zone of Control"
140779,"Deck Bag and Pool Building, Dice Rolling, Grid Movement, Hand Management, Modular Board, Team-Based Game, Variable Player Powers"
13976,"Area Movement, Events, Simultaneous Action Selection"
2213,"Dice Rolling, Hexagon Grid, Simulation"
211533,"Area Majority / Influence, Card Drafting, Set Collection, Stock Holding"
13314,"Dice Rolling, Hexagon Grid, Simulation"
234700,"Deck Bag and Pool Building, Simulation, Time Track"
1836,"Set Collection, Trading"
220331,"Chit-Pull System, Dice Rolling, Hexagon Grid, Zone of Control"
254634,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Movement Points, Point to Point Movement, Simulation, Solo / Solitaire Game"
6974,Trick-taking
88190,Hexagon Grid
219807,"Campaign / Battle Card Driven, Dice Rolling"
24157,"Dice Rolling, Modular Board"
277611,"Modular Board, Set Collection"
36339,"Measurement Movement, Simulation, Variable Phase Order"
172866,"Hand Management, Rock-Paper-Scissors, Simultaneous Action Selection"
40667,
4091,"Dice Rolling, Simultaneous Action Selection"
177815,"Dice Rolling, Simulation, Worker Placement"
15386,
260316,Deck Bag and Pool Building
206904,"Card Drafting, Deck Bag and Pool Building, Hand Management, Memory, Trading, Variable Player Powers"
219766,"Action Queue, Dice Rolling, Grid Movement, Push Your Luck"
673,Pick-up and Deliver
203462,"Push Your Luck, Set Collection, Simultaneous Action Selection"
33159,"Auction/Bidding, Hand Management, Set Collection"
220926,"Acting, Grid Movement, Hand Management, Modular Board, Tile Placement"
299171,Deduction
186986,"Cooperative Game, Dice Rolling"
260239,"Area Movement, Dice Rolling, Roll / Spin and Move"
129904,"Cooperative Game, Memory, Team-Based Game"
23761,Hexagon Grid
89767,"Cooperative Game, Dice Rolling"
186793,"Hand Management, Set Collection, Take That"
49261,"Enclosure, Hand Management, Pattern Building, Stock Holding, Tile Placement"
96310,"Action Points, Chit-Pull System"
180977,"Deck Bag and Pool Building, Hand Management, Team-Based Game"
2541,"Dice Rolling, Roll / Spin and Move"
192286,"Action Points, Dice Rolling, Team-Based Game, Variable Player Powers"
209290,Action Points
224675,"Dice Rolling, Grid Movement, Player Elimination"
41849,"Campaign / Battle Card Driven, Dice Rolling, Movement Points, Point to Point Movement, Scenario / Mission / Campaign Game, Simulation"
19903,Hexagon Grid
295949,Cooperative Game
111379,"Dice Rolling, Stacking and Balancing"
31553,"Hexagon Grid, Ratio / Combat Results Table, Zone of Control"
149639,"Betting and Bluffing, Dice Rolling, Hand Management, Set Collection, Trick-taking"
21324,Grid Movement
224319,"Pattern Recognition, Real-Time, Tile Placement"
296483,"Card Drafting, Deck Bag and Pool Building, End Game Bonuses, Network and Route Building, Pick-up and Deliver, Worker Placement, Different Worker Types"
280566,"Auction/Bidding, Deck Bag and Pool Building"
29382,"Dice Rolling, Hexagon Grid, Simulation"
287247,"Area Majority / Influence, Set Collection"
671,"Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation"
235839,"Area Majority / Influence, Area Movement, Deck Bag and Pool Building, Variable Phase Order, Variable Player Powers"
4364,Hexagon Grid
3966,Dice Rolling
184560,"Dice Rolling, Hexagon Grid"
2885,"Critical Hits and Failures, Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Paper-and-Pencil, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Simultaneous Action Selection"
272260,"Card Drafting, Commodity Speculation"
217470,Hand Management
319107,Cooperative Game
195231,"Hand Management, Trading, Variable Player Powers, Worker Placement"
1370,"Role Playing, Roll / Spin and Move, Variable Player Powers"
228378,"Auction/Bidding, Hand Management, Memory, Modular Board, Push Your Luck, Set Collection"
35453,Hexagon Grid
128114,"Card Drafting, Cooperative Game, Hand Management, Set Collection, Variable Player Powers"
252,"Dice Rolling, Hexagon Grid, Zone of Control"
1806,Dice Rolling
84088,Betting and Bluffing
147144,"Dice Rolling, Grid Movement, Player Elimination"
172164,
286363,"Area Majority / Influence, Enclosure, Modular Board, Tile Placement, Variable Player Powers"
13512,"Line Drawing, Team-Based Game"
246938,"Area Majority / Influence, Hand Management"
202884,Card Drafting
188614,"Hand Management, Memory, Trick-taking"
17924,Card Drafting
35706,"Modular Board, Network and Route Building, Tile Placement"
36241,"Action Points, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Solo / Solitaire Game"
102881,Grid Movement
129280,"Deck Bag and Pool Building, Hand Management, Set Collection, Variable Phase Order, Variable Player Powers"
284294,"Dice Rolling, Hand Management, Modular Board, Variable Player Powers"
9237,"Dice Rolling, Hexagon Grid"
1278,"Auction/Bidding, Simultaneous Action Selection, Stock Holding"
161921,Area Majority / Influence
277700,"Commodity Speculation, Dice Rolling, Rondel, Tile Placement, Time Track, Variable Player Powers, Worker Placement"
187056,"Cooperative Game, Dice Rolling, Modular Board, Variable Player Powers"
271837,"Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Movement Points, Simulation, Solo / Solitaire Game"
2699,"Action Points, Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Scenario / Mission / Campaign Game, Simulation"
2212,"Auction/Bidding, Set Collection"
3662,"Area Movement, Square Grid"
295192,"Player Elimination, Stacking and Balancing"
207783,"Dice Rolling, Push Your Luck"
247191,"Dice Rolling, Push Your Luck, Set Collection"
10520,"Rock-Paper-Scissors, Secret Unit Deployment"
14042,"Cooperative Game, Storytelling, Team-Based Game"
247578,"Area Majority / Influence, Area Movement, Variable Player Powers"
240100,"Cooperative Game, Hand Management"
17859,Hand Management
3262,"Auction/Bidding, Hand Management"
195742,"Area Majority / Influence, Dice Rolling"
232353,"Player Elimination, Roll / Spin and Move, Secret Unit Deployment"
34375,"Dice Rolling, Push Your Luck"
7748,"Dice Rolling, Hexagon Grid"
234439,"Cooperative Game, Modular Board, Tile Placement"
41004,"Campaign / Battle Card Driven, Dice Rolling, Hexagon Grid, Point to Point Movement"
38944,"Area Majority / Influence, Card Drafting, Network and Route Building"
151450,"Area Majority / Influence, Campaign / Battle Card Driven, Point to Point Movement, Take That"
10659,Hand Management
593,Betting and Bluffing
11396,Tile Placement
285627,Set Collection
10579,"Dice Rolling, Hexagon Grid, Simulation"
250725,Grid Movement
11429,"Hexagon Grid, Simulation"
226860,Card Drafting
6558,"Cooperative Game, Memory"
55131,Grid Movement
126119,"Action Points, Dice Rolling, Simulation"
22826,"Action Points, Dice Rolling, Grid Movement, Hand Management, Modular Board, Variable Phase Order, Variable Player Powers"
30991,"Dice Rolling, Hand Management, Variable Player Powers"
449,Dice Rolling
164775,"Campaign / Battle Card Driven, Hand Management, Modular Board"
4330,Hand Management
263744,Point to Point Movement
38923,"Campaign / Battle Card Driven, Point to Point Movement"
298701,"Cooperative Game, Hand Management, Memory, Storytelling"
72298,"Dice Rolling, Hexagon Grid"
2472,
99081,"Dice Rolling, Pattern Recognition"
3562,"Action Points, Set Collection"
47218,
128475,"Hand Management, Set Collection, Take That"
267590,"Hand Management, Market, Set Collection, Worker Placement"
150930,Tile Placement
181956,"Dice Rolling, Push Your Luck"
2881,"Dice Rolling, Hexagon Grid, Line of Sight, Secret Unit Deployment, Simulation"
232119,Take That
2339,"Modular Board, Pick-up and Deliver, Tile Placement"
245085,"Dice Rolling, Push Your Luck"
1144,"Role Playing, Set Collection"
97377,"Dice Rolling, Line of Sight, Measurement Movement"
238181,"Deck Bag and Pool Building, Hand Management, Variable Player Powers"
266538,"Area Majority / Influence, Hand Management"
208918,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers"
96602,"Dice Rolling, Paper-and-Pencil, Simulation"
4168,"Dice Rolling, Grid Movement, Hexagon Grid, Ratio / Combat Results Table, Simulation, Zone of Control"
153481,"Set Collection, Simultaneous Action Selection"
6641,"Campaign / Battle Card Driven, Dice Rolling, Events, Grid Movement, Hexagon Grid, Modular Board, Simulation"
7994,"Dice Rolling, Hexagon Grid, Simulation"
262275,"Mancala, Pattern Building, Pattern Recognition"
185262,"Auction/Bidding, Card Drafting, Deck Bag and Pool Building, Hand Management"
266771,"Hand Management, Set Collection, Take That"
195373,"Area Majority / Influence, Enclosure, Pattern Building"
204466,"Grid Movement, Memory, Secret Unit Deployment, Time Track, Variable Player Powers"
98739,"Area Majority / Influence, Area Movement, Dice Rolling, Paper-and-Pencil, Secret Unit Deployment"
11166,Hexagon Grid
32405,"Card Drafting, Memory"
128568,"Dice Rolling, Push Your Luck"
23055,Tile Placement
19537,
144958,"Dice Rolling, Hexagon Grid, Solo / Solitaire Game"
283542,"Pattern Building, Pattern Recognition, Tile Placement, Time Track"
164259,"Area Majority / Influence, Dice Rolling, Grid Movement, Hexagon Grid, Memory, Secret Unit Deployment, Variable Player Powers"
238676,"Action Points, Card Drafting, Hand Management"
295402,Hexagon Grid
158978,Hand Management
5573,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation"
145928,"Action Queue, Rondel, Simultaneous Action Selection, Variable Player Powers"
23829,"Area Majority / Influence, Area Movement, Dice Rolling, Hand Management, Secret Unit Deployment"
40638,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Set Collection"
109922,"Dice Rolling, Hexagon Grid, Modular Board, Secret Unit Deployment"
19212,"Hand Management, Modular Board"
2376,"Cooperative Game, Tile Placement"
228234,"Area Majority / Influence, Hand Management"
214123,"Area Majority / Influence, Hand Management"
140163,"Betting and Bluffing, Variable Player Powers"
104555,"Memory, Pattern Building"
34152,"Dice Rolling, Variable Player Powers"
35395,"Pattern Recognition, Simulation, Simultaneous Action Selection, Variable Phase Order, Voting"
233960,"Card Drafting, Set Collection, Take That"
179280,Dice Rolling
159566,"Dice Rolling, Roll / Spin and Move"
46614,"Area Movement, Pattern Building"
4421,Action Points
10272,"Dice Rolling, Hexagon Grid, Simulation"
5751,"Dice Rolling, Hexagon Grid"
5400,Grid Movement
165521,"Cooperative Game, Dice Rolling, Pattern Recognition, Storytelling"
109801,"Dice Rolling, Pattern Recognition"
38062,
10683,"Action Points, Dice Rolling, Measurement Movement, Simulation"
191191,"Area Majority / Influence, Hand Management"
257991,Voting
2627,
1251,Hexagon Grid
920,
287693,"Dice Rolling, Paper-and-Pencil"
302098,"Cooperative Game, Scenario / Mission / Campaign Game, Storytelling, Variable Player Powers"
28944,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement"
180471,"Hand Management, Memory, Push Your Luck, Score-and-Reset Game, Set Collection"
281664,
286925,"Cooperative Game, Storytelling"
168792,"Card Drafting, Cooperative Game, Worker Placement"
274178,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Zone of Control"
189506,"Area Majority / Influence, Dice Rolling, Worker Placement"
146144,"Action Points, Area Majority / Influence, Dice Rolling, Grid Movement, Modular Board, Player Elimination"
297562,"Action Points, Area Majority / Influence, Area Movement, Card Drafting, Card Play Conflict Resolution, Hand Management"
19081,
162476,"Area Movement, Dice Rolling, Player Elimination, Push Your Luck, Tile Placement, Variable Player Powers"
138728,Worker Placement
177160,Cooperative Game
307656,
183949,"Area Majority / Influence, Hand Management"
6814,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Hidden Movement, Movement Points, Secret Unit Deployment, Simulation"
198701,"Cooperative Game, Dice Rolling, Variable Player Powers"
38402,"Simultaneous Action Selection, Team-Based Game, Variable Player Powers, Voting"
184730,"Area Majority / Influence, Hexagon Grid, Pattern Building"
28004,"Dice Rolling, Modular Board, Tile Placement, Variable Player Powers"
130357,Dice Rolling
216357,Take That
191351,"Chit-Pull System, Dice Rolling, Events, Grid Movement, Hexagon Grid, Simulation"
169986,"Dice Rolling, Grid Movement, Hand Management, Simulation, Square Grid"
305,"Stock Holding, Trading"
309862,Trick-taking
7089,"Dice Rolling, Hexagon Grid, Modular Board, Secret Unit Deployment, Simulation"
249868,"Action Points, Dice Rolling"
14701,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Simulation"
162738,"Area Majority / Influence, Modular Board, Pattern Building, Tile Placement"
24078,"Hand Management, Simulation"
264638,Tile Placement
196698,"Campaign / Battle Card Driven, Variable Player Powers"
306494,"Dice Rolling, Paper-and-Pencil"
22684,Simulation
261683,"Area Majority / Influence, Tile Placement"
173291,
256572,"Dice Rolling, Modular Board"
174243,"Card Drafting, Pattern Building, Set Collection, Tile Placement"
281982,"Hand Management, Tile Placement"
164236,Variable Player Powers
4395,"Pick-up and Deliver, Trading"
8702,Hexagon Grid
184663,"Communication Limits, Cooperative Game, Pattern Building"
226454,"Hand Management, Simultaneous Action Selection"
38707,"Hand Management, Modular Board, Rock-Paper-Scissors, Role Playing, Simultaneous Action Selection, Variable Player Powers"
5021,Hexagon Grid
236143,"Push Your Luck, Take That, Tile Placement, Time Track"
216,"Area Majority / Influence, Tile Placement"
83196,Hand Management
88464,"Pattern Building, Pattern Recognition"
98975,"Dice Rolling, Hexagon Grid, Scenario / Mission / Campaign Game"
301572,"Action Points, Chit-Pull System, Dice Rolling, Point to Point Movement, Simulation"
1572,"Area Majority / Influence, Speed Matching, Team-Based Game"
224678,"Deck Bag and Pool Building, Variable Player Powers"
25972,"Dice Rolling, Measurement Movement, Simulation"
226592,"Card Drafting, Set Collection"
20623,"Modular Board, Tile Placement"
282297,"Action Points, Area Majority / Influence, Worker Placement"
164446,"Action Queue, Dice Rolling, Hand Management, Push Your Luck, Variable Player Powers"
3523,"Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation"
185276,"Card Drafting, Take That"
74233,
313008,"Communication Limits, Cooperative Game, Roles with Asymmetric Information, Scenario / Mission / Campaign Game"
